molecular weight,molecular formula,strength
444.258401,C20H36O7N4,26738588.0
444.294786,C21H40O6N4,3677154.0
445.028129,C19H11O12N1,2821488.0
445.064514,C20H15O11N1,3577271.0
445.1008990000001,C21H19O10N1,4387326.999999999
445.1220290000001,C18H23O12N1,2087463.0
445.1372840000001,C22H23O9N1,3065414.0
445.184902,C22H27O7N3,2945698.0
445.188924,C27H27O5N1,2870954.0
445.2060320000001,C19H31O9N3,2373835.0
445.231184,C21H35O9N1,3236604.0
445.25365,C19H35O7N5,15832872.0
445.267569,C22H39O8N1,5013315.0
446.168918,C22H26O8N2,2344488.0
446.201281,C18H30O9N4,10800744.0
446.216536,C22H30O6N4,7290503.0
446.237666,C19H34O8N4,36589232.0
446.274051,C20H38O7N4,2658039.0
447.043779,C19H13O12N1,2636007.0
447.080164,C20H17O11N1,3514672.0
447.116549,C21H21O10N1,3572088.0
447.152934,C22H25O9N1,2862529.0
447.164167,C21H25O8N3,2255831.0
447.1754,C20H25O7N5,5740013.0
447.211785,C21H29O6N5,4230710.0
448.148183,C21H24O9N2,2189184.0
448.159416,C20H24O8N4,6733207.0
448.184568,C22H28O8N2,2137033.0
448.195801,C21H28O7N4,14749152.0
448.232186,C22H32O6N4,4570665.0
449.0594290000001,C19H15O12N1,2745512.0
449.0958140000001,C20H19O11N1,4524274.0
449.1321990000001,C21H23O10N1,3810619.0
449.1685840000001,C22H27O9N1,2190725.0
449.179817,C21H27O8N3,2659740.0
449.19105,C20H27O7N5,2069427.0
449.204969,C23H31O8N1,2188751.0
449.216202,C22H31O7N3,3480038.0
449.314124,C26H43O5N1,4411051.000000001
450.127448,C20H22O10N2,2282783.0
450.184963,C18H30O11N2,3608981.0
450.211451,C21H30O7N4,21491148.0
450.221348,C19H34O10N2,4085215.0
451.075079,C19H17O12N1,4108468.0
451.111464,C20H21O11N1,4638975.000000001
451.147849,C21H25O10N1,3363146.0
451.170315,C19H25O8N5,2942328.0
451.195467,C21H29O8N3,2397100.0
451.2067,C20H29O7N5,4071875.0
452.143098,C20H24O10N2,2265427.0
452.154331,C19H24O9N4,4724075.0
452.190716,C20H28O8N4,9784758.0
452.263486,C22H36O6N4,2960974.0
453.0907290000001,C19H19O12N1,3785995.0
453.1271140000001,C20H23O11N1,4162903.0
453.1634990000001,C21H27O10N1,2660772.0
453.184629,C18H31O12N1,2075088.0
453.22235,C20H31O7N5,5611039.0
453.258735,C21H35O6N5,4929131.0
454.122363,C19H22O11N2,2123141.0
454.206366,C20H30O8N4,10972727.0
454.242751,C21H34O7N4,6680197.0
